figure,authenticity,year,band,selling_price_USD,recorded_sales,condition,character_type,day,month
Rancor Keeper,ungraded,2014,0.7,15,112,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2015,0.7,15.43,171,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2016,0.7,18.04,128,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2017,0.7,21.5,87,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2018,0.7,23.5,89,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2019,0.7,20,81,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2020,0.7,28.71,91,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2021,0.7,41.55,129,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2022,0.7,42.5,129,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2023,0.7,40.48,156,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2024,0.7,40,132,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2025,0.7,35,110,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2013,0.6,10.51,5,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2014,0.6,12.52,112,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2015,0.6,14.21,171,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2016,0.6,15.86,128,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2017,0.6,19.55,87,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2018,0.6,20.5,89,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2019,0.6,18.91,81,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2020,0.6,26.58,91,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2021,0.6,39.07,129,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2022,0.6,39.97,129,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2023,0.6,39.95,156,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2024,0.6,38.01,132,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2025,0.6,33.5,110,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2013,0.5,10.51,5,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2014,0.5,11.5,112,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2015,0.5,12.78,171,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2016,0.5,15,128,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2017,0.5,16.84,87,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2018,0.5,18.5,89,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2019,0.5,17.96,81,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2020,0.5,24.84,91,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2021,0.5,36,129,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2022,0.5,38,129,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2023,0.5,36,156,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2024,0.5,36,132,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2025,0.5,30,110,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2013,0.4,9.8,5,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2014,0.4,9.86,112,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2015,0.4,11.45,171,loose_figure,alien/other,1,1
Rancor Keeper,ungraded,2016,0.4,14,128,loose_figure,alien/other,1,1
